,graphid,sketch,anomaly,anom_count
293,444,"[891, 726, 460, 312, 198, 198, 198, 198, 198, 198, 49, 198, 198, 0, 26, 198, 198, 10, 0, 105, 82, 41, 0, 76, 0, 11, 215, 0, 8, 81, 81, 62, 0, 0, 0, 143, 63, 2, 79, 4, 51, 0, 0, 50, 33, 0, 43, 36, 118, 0, 0, 0, 32, 0, 0, 0, 45, 32, 0, 0, 231, 0, 221, 45, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 180, 0, 0, 0, 27, 41, 0, 17, 0, 0, 27, 0, 17, 71, 0, 141, 0, 0, 0, 0, 7, 0, 0, 0, 66, 95, 0, 0, 0, 0, 0, 2, 0, 34, 3, 0, 0, 0, 0, 0, 11, 0, 33, 0, 0, 0, 0, 0, 0, 16, 4, 5, 33, 0]",0,0
294,482,"[1043, 555, 285, 161, 198, 198, 198, 198, 198, 198, 34, 198, 198, 0, 12, 0, 0, 8, 0, 120, 51, 8, 544, 53, 0, 65, 0, 0, 124, 64, 65, 0, 0, 187, 0, 0, 40, 2, 40, 2, 79, 0, 0, 69, 69, 120, 69, 0, 22, 0, 0, 0, 0, 0, 0, 0, 29, 34, 0, 0, 212, 0, 0, 30, 354, 0, 285, 286, 0, 0, 0, 0, 0, 0, 149, 0, 0, 0, 16, 10, 0, 16, 0, 0, 11, 0, 0, 0, 0, 0, 253, 165, 0, 0, 0, 101, 0, 0, 85, 63, 38, 0, 36, 41, 0, 32, 0, 0, 37, 0, 0, 0, 0, 7, 25, 0, 8, 0, 0, 0, 42, 39, 0, 5, 33, 21, 7, 0]",0,0
295,275,"[972, 813, 373, 249, 198, 198, 198, 198, 198, 198, 29, 198, 198, 64, 16, 198, 198, 4, 657, 108, 63, 144, 0, 68, 0, 34, 0, 540, 40, 90, 90, 256, 5, 0, 0, 36, 53, 2, 47, 3, 38, 0, 0, 30, 27, 116, 29, 71, 44, 0, 0, 0, 0, 0, 0, 0, 41, 29, 0, 0, 0, 12, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 487, 0, 0, 0, 0, 26, 32, 0, 22, 0, 0, 26, 0, 39, 0, 0, 0, 0, 0, 0, 2, 139, 0, 0, 0, 0, 57, 0, 0, 0, 0, 198, 14, 198, 3, 14, 299, 0, 0, 0, 28, 10, 0, 4, 0, 0, 0, 27, 4, 0, 12, 2, 4, 6, 0]",0,0
296,425,"[1169, 1042, 258, 193, 198, 198, 198, 198, 198, 198, 213, 198, 198, 0, 172, 0, 0, 87, 0, 59, 61, 83, 0, 71, 0, 121, 0, 0, 32, 53, 53, 105, 0, 0, 0, 0, 43, 72, 39, 79, 30, 0, 80, 27, 16, 0, 21, 46, 36, 0, 0, 0, 102, 0, 0, 269, 29, 28, 0, 0, 0, 0, 59, 29, 0, 0, 0, 0, 0, 0, 6, 0, 63, 0, 0, 0, 0, 0, 36, 21, 0, 29, 105, 0, 31, 0, 24, 0, 0, 7, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 198, 17, 198, 0, 7, 0, 0, 0, 0, 24, 10, 0, 4, 0, 0, 0, 0, 2, 0, 22, 3, 3, 15, 43]",0,2
297,191,"[1002, 827, 319, 234, 198, 198, 198, 195, 198, 155, 201, 198, 198, 202, 96, 198, 198, 135, 0, 113, 71, 148, 0, 71, 0, 25, 0, 0, 129, 91, 94, 102, 137, 95, 0, 0, 31, 66, 41, 66, 39, 0, 0, 33, 24, 28, 25, 45, 36, 0, 0, 0, 98, 0, 0, 0, 47, 60, 0, 0, 0, 95, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 481, 37, 18, 0, 38, 0, 0, 31, 0, 28, 0, 0, 0, 0, 0, 64, 65, 28, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 34, 0, 0, 0, 0, 19, 13, 0, 6, 0, 319, 0, 2, 34, 0, 8, 2, 6, 18, 35]",0,0
298,129,"[1334, 1188, 332, 233, 198, 198, 198, 198, 198, 198, 251, 0, 0, 220, 177, 0, 0, 107, 0, 68, 58, 63, 0, 65, 0, 22, 86, 0, 21, 64, 64, 66, 164, 0, 0, 0, 50, 77, 54, 80, 36, 0, 0, 32, 24, 105, 25, 30, 32, 198, 198, 198, 0, 0, 198, 289, 29, 36, 0, 0, 0, 77, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 38, 26, 0, 16, 192, 0, 31, 0, 13, 26, 0, 0, 0, 0, 55, 56, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 10, 0, 0, 0, 0, 20, 9, 0, 13, 0, 0, 0, 44, 1, 0, 14, 2, 2, 16, 0]",0,21
299,249,"[877, 723, 354, 274, 198, 198, 198, 198, 198, 198, 239, 198, 198, 76, 103, 198, 198, 141, 723, 88, 80, 19, 0, 75, 0, 82, 165, 588, 33, 73, 78, 0, 6, 0, 0, 109, 41, 66, 45, 63, 40, 0, 419, 33, 30, 28, 24, 46, 35, 0, 0, 0, 0, 0, 0, 0, 39, 30, 0, 0, 0, 21, 0, 51, 0, 0, 0, 0, 0, 0, 298, 0, 22, 0, 0, 0, 0, 0, 27, 26, 0, 21, 0, 0, 29, 0, 16, 75, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 30, 5, 0, 0, 0, 0, 18, 13, 0, 9, 0, 0, 0, 2, 6, 0, 19, 3, 6, 23, 0]",0,0
300,3,"[872, 544, 378, 288, 198, 198, 198, 198, 198, 198, 277, 0, 0, 232, 125, 0, 0, 87, 97, 105, 81, 14, 29, 62, 0, 96, 78, 5, 5, 61, 68, 167, 71, 0, 0, 115, 42, 46, 49, 51, 35, 0, 0, 34, 39, 0, 39, 54, 31, 0, 0, 0, 0, 0, 0, 409, 26, 35, 0, 0, 0, 112, 0, 14, 0, 0, 116, 123, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 21, 22, 0, 18, 274, 0, 22, 0, 25, 14, 0, 0, 0, 29, 33, 24, 71, 0, 198, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 1, 0, 0, 0, 0, 24, 12, 0, 4, 0, 0, 0, 0, 0, 0, 7, 6, 6, 11, 0]",0,0
301,23,"[198, 109, 95, 62, 198, 198, 198, 198, 198, 198, 277, 0, 0, 264, 134, 0, 0, 132, 0, 23, 17, 10, 1, 14, 0, 64, 0, 0, 6, 13, 15, 0, 180, 48, 0, 0, 6, 61, 9, 59, 30, 0, 0, 24, 21, 41, 14, 51, 24, 0, 0, 198, 0, 1834, 198, 0, 15, 2, 0, 1791, 0, 96, 0, 0, 254, 0, 24, 30, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 4, 1, 0, 5, 0, 0, 2, 0, 19, 0, 0, 0, 157, 4, 63, 64, 0, 23, 198, 198, 0, 0, 15, 0, 10, 10, 0, 2, 0, 0, 6, 0, 0, 0, 0, 2, 7, 0, 3, 0, 0, 0, 18, 0, 0, 1, 6, 9, 1, 0]",0,0
302,163,"[853, 694, 363, 275, 198, 198, 198, 198, 198, 198, 198, 198, 198, 224, 99, 198, 198, 131, 0, 89, 77, 123, 0, 82, 0, 21, 163, 0, 0, 84, 79, 22, 170, 0, 0, 26, 51, 67, 43, 67, 41, 0, 0, 45, 34, 0, 34, 66, 25, 0, 0, 0, 80, 0, 0, 0, 47, 33, 0, 0, 0, 73, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 483, 9, 29, 26, 0, 22, 0, 0, 27, 0, 28, 74, 0, 0, 0, 0, 54, 54, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 310, 0, 0, 5, 0, 7, 0, 0, 0, 0, 0, 0, 24, 3, 11, 14, 22]",0,0
303,238,"[789, 600, 314, 182, 198, 198, 198, 198, 198, 198, 177, 198, 198, 201, 120, 0, 0, 102, 0, 106, 75, 12, 0, 58, 0, 102, 0, 0, 30, 78, 74, 112, 136, 17, 0, 0, 47, 76, 65, 74, 36, 0, 0, 42, 25, 0, 29, 45, 38, 0, 0, 0, 126, 0, 0, 0, 38, 38, 0, 0, 0, 96, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 361, 0, 29, 12, 0, 9, 0, 0, 33, 0, 35, 0, 0, 0, 0, 0, 65, 65, 40, 1, 0, 0, 0, 0, 40, 0, 5, 28, 0, 7, 0, 0, 5, 0, 0, 239, 0, 27, 6, 0, 31, 0, 0, 0, 0, 2, 0, 8, 3, 6, 10, 50]",0,42
304,250,"[926, 752, 455, 289, 198, 198, 198, 198, 198, 198, 37, 198, 198, 30, 22, 0, 0, 6, 433, 116, 88, 14, 0, 83, 0, 99, 66, 378, 50, 91, 88, 0, 6, 105, 0, 57, 60, 4, 62, 2, 44, 0, 418, 37, 32, 0, 28, 66, 50, 0, 0, 0, 169, 0, 0, 0, 68, 34, 0, 0, 0, 14, 0, 33, 0, 0, 0, 0, 0, 0, 277, 0, 2, 0, 0, 0, 0, 0, 30, 44, 0, 35, 0, 0, 36, 0, 24, 6, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 97, 0, 0, 0, 0, 0, 15, 0, 8, 18, 0, 0, 0, 0, 0, 7, 0, 23, 0, 0, 0, 0, 11, 0, 14, 3, 5, 17, 63]",0,0
305,252,"[820, 657, 305, 227, 198, 198, 198, 198, 198, 198, 156, 198, 198, 43, 141, 198, 198, 78, 416, 110, 63, 0, 0, 64, 0, 122, 0, 347, 116, 95, 92, 0, 4, 90, 0, 33, 43, 78, 47, 77, 32, 0, 0, 29, 33, 98, 29, 47, 90, 0, 0, 0, 0, 0, 0, 0, 22, 36, 0, 0, 0, 22, 0, 37, 421, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 27, 25, 0, 26, 0, 0, 28, 0, 24, 0, 0, 0, 277, 0, 2, 2, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 4, 34, 0, 0, 0, 0, 0, 5, 0, 19, 0, 0, 0, 33, 32, 0, 13, 1, 5, 17, 0]",0,0
306,143,"[957, 552, 183, 109, 198, 198, 198, 198, 198, 198, 222, 0, 0, 241, 152, 0, 0, 100, 0, 49, 42, 16, 376, 45, 0, 175, 0, 0, 4, 29, 30, 91, 152, 36, 0, 0, 42, 66, 41, 63, 67, 0, 0, 62, 50, 36, 60, 51, 19, 198, 198, 0, 85, 0, 0, 0, 32, 23, 0, 0, 0, 101, 0, 29, 348, 0, 242, 235, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 20, 15, 0, 27, 0, 0, 23, 0, 27, 0, 0, 0, 163, 84, 61, 61, 29, 6, 0, 0, 0, 0, 45, 0, 29, 45, 0, 4, 0, 0, 3, 0, 0, 0, 0, 15, 30, 0, 8, 0, 0, 0, 6, 0, 0, 10, 22, 25, 2, 18]",0,0
307,72,"[12, 1, 556, 367, 198, 198, 198, 198, 198, 198, 208, 0, 0, 279, 89, 0, 0, 141, 0, 33, 101, 270, 0, 105, 0, 19, 225, 0, 199, 1, 1, 0, 155, 65, 0, 192, 72, 67, 75, 68, 6, 0, 226, 8, 70, 0, 66, 60, 166, 198, 198, 198, 46, 0, 198, 102, 47, 73, 0, 0, 0, 111, 0, 69, 0, 0, 0, 0, 0, 0, 47, 0, 21, 0, 0, 0, 0, 0, 0, 46, 0, 33, 12, 0, 0, 0, 33, 63, 0, 0, 0, 0, 61, 60, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 54, 53, 0, 0, 0, 353, 40, 14, 198, 30, 0, 0, 0, 0, 47, 0, 26, 18, 24, 29, 6]",0,17
308,262,"[1037, 930, 285, 208, 198, 198, 198, 198, 198, 198, 277, 198, 198, 208, 157, 0, 0, 120, 0, 46, 65, 82, 0, 66, 0, 34, 0, 0, 91, 44, 46, 120, 149, 0, 0, 86, 46, 54, 47, 63, 24, 327, 0, 24, 16, 23, 16, 39, 72, 0, 0, 0, 0, 0, 0, 0, 34, 39, 0, 0, 0, 89, 0, 31, 0, 0, 0, 0, 0, 209, 0, 0, 31, 0, 0, 0, 0, 0, 32, 25, 0, 20, 0, 0, 25, 0, 26, 0, 0, 0, 0, 0, 59, 59, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 22, 26, 0, 0, 0, 0, 0, 4, 198, 20, 0, 0, 0, 1, 20, 0, 15, 0, 6, 11, 0]",0,30
309,98,"[40, 3, 371, 250, 198, 198, 198, 198, 198, 198, 226, 0, 0, 224, 146, 0, 0, 107, 0, 69, 90, 198, 0, 89, 0, 10, 0, 0, 35, 6, 11, 211, 166, 89, 0, 204, 63, 63, 66, 63, 19, 0, 0, 10, 65, 0, 75, 62, 80, 198, 198, 0, 0, 0, 0, 0, 52, 51, 0, 0, 0, 73, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 8, 36, 0, 29, 0, 0, 9, 0, 38, 0, 0, 0, 0, 0, 59, 58, 74, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 71, 16, 0, 0, 0, 0, 0, 20, 0, 25, 0, 0, 0, 0, 2, 0, 25, 35, 26, 21, 0]",0,30
310,92,"[919, 763, 290, 202, 198, 198, 198, 198, 198, 198, 284, 0, 0, 120, 143, 0, 0, 119, 0, 105, 75, 18, 0, 68, 0, 183, 124, 0, 0, 86, 89, 0, 27, 0, 0, 77, 34, 55, 37, 47, 33, 77, 152, 28, 29, 0, 22, 36, 61, 198, 198, 0, 0, 0, 0, 0, 28, 37, 0, 0, 0, 47, 0, 42, 0, 284, 0, 0, 278, 5, 30, 0, 36, 0, 0, 168, 0, 0, 33, 16, 0, 15, 0, 0, 29, 0, 26, 61, 0, 0, 0, 0, 14, 12, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 26, 7, 0, 16, 0, 0, 0, 0, 0, 0, 13, 3, 8, 17, 0]",0,0
311,456,"[977, 609, 226, 151, 198, 198, 198, 198, 198, 198, 213, 198, 198, 0, 165, 198, 198, 85, 0, 37, 34, 5, 351, 34, 0, 36, 0, 0, 80, 21, 23, 48, 0, 230, 0, 0, 32, 71, 31, 69, 68, 0, 0, 54, 60, 139, 62, 0, 57, 0, 0, 0, 48, 0, 0, 0, 24, 36, 166, 0, 229, 0, 0, 31, 0, 0, 214, 219, 0, 0, 0, 0, 63, 0, 173, 0, 0, 0, 15, 10, 0, 18, 0, 110, 23, 0, 0, 0, 0, 0, 0, 85, 0, 0, 4, 106, 0, 0, 68, 0, 39, 0, 23, 30, 0, 16, 0, 0, 15, 0, 0, 0, 0, 24, 18, 0, 11, 0, 0, 0, 42, 19, 0, 10, 26, 17, 5, 10]",0,0
312,81,"[0, 0, 507, 282, 198, 198, 198, 98, 198, 64, 58, 0, 0, 39, 33, 0, 0, 9, 0, 0, 95, 126, 168, 82, 0, 18, 74, 0, 0, 0, 0, 177, 3, 0, 0, 0, 77, 8, 74, 4, 0, 0, 0, 0, 102, 52, 104, 58, 48, 198, 198, 198, 143, 0, 198, 0, 52, 97, 0, 0, 0, 13, 0, 45, 0, 436, 0, 0, 0, 0, 0, 0, 2, 0, 0, 382, 0, 0, 0, 27, 532, 31, 0, 0, 0, 0, 17, 12, 0, 0, 0, 57, 2, 1, 61, 0, 0, 0, 0, 130, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 20, 0, 0, 0, 2, 0, 368, 10, 28, 33, 11, 41]",0,0
313,490,"[904, 742, 319, 243, 198, 198, 198, 198, 198, 198, 234, 198, 198, 0, 101, 198, 198, 136, 0, 100, 82, 102, 0, 73, 0, 20, 42, 0, 32, 83, 83, 0, 0, 0, 0, 0, 39, 58, 39, 59, 47, 0, 0, 36, 41, 0, 34, 0, 67, 0, 0, 0, 287, 0, 0, 405, 46, 16, 0, 0, 220, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 161, 0, 0, 0, 28, 23, 0, 24, 279, 0, 37, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 11, 0, 0, 11, 0, 198, 0, 0, 0, 11, 0, 3, 198, 0, 0, 0, 6, 0, 12, 4, 5, 9, 209]",0,0
314,229,"[1097, 994, 238, 166, 198, 198, 198, 198, 198, 198, 262, 198, 198, 24, 152, 0, 0, 117, 14, 35, 59, 9, 0, 66, 450, 127, 0, 1, 8, 34, 31, 149, 3, 166, 409, 128, 45, 59, 36, 72, 30, 0, 0, 34, 20, 0, 23, 60, 43, 0, 0, 0, 50, 0, 0, 0, 32, 20, 0, 0, 0, 7, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 37, 17, 0, 17, 0, 0, 31, 0, 29, 0, 0, 0, 0, 0, 0, 0, 40, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 26, 3, 0, 0, 0, 443, 22, 4, 0, 5, 0, 0, 0, 0, 0, 0, 19, 3, 2, 13, 3]",0,29
315,150,"[1008, 680, 334, 176, 198, 198, 76, 198, 56, 198, 53, 0, 0, 210, 16, 0, 0, 12, 0, 82, 54, 23, 24, 70, 0, 92, 0, 0, 30, 56, 54, 84, 146, 125, 0, 146, 64, 4, 70, 0, 97, 0, 0, 112, 62, 0, 70, 38, 42, 198, 198, 198, 0, 0, 198, 0, 56, 23, 0, 0, 0, 87, 0, 35, 0, 0, 50, 39, 403, 0, 0, 0, 1, 0, 0, 0, 0, 0, 40, 26, 0, 25, 0, 0, 41, 0, 18, 0, 0, 0, 0, 3, 65, 63, 21, 37, 0, 0, 0, 97, 77, 276, 42, 67, 0, 9, 0, 54, 6, 0, 0, 0, 0, 25, 28, 0, 42, 0, 0, 0, 0, 7, 0, 6, 26, 22, 12, 0]",0,28
316,417,"[977, 706, 186, 102, 198, 198, 198, 198, 198, 198, 262, 198, 198, 0, 111, 198, 198, 132, 0, 56, 40, 103, 106, 30, 0, 24, 195, 0, 72, 36, 38, 103, 0, 0, 0, 135, 25, 63, 28, 58, 76, 0, 0, 80, 57, 52, 53, 51, 51, 0, 0, 0, 0, 0, 0, 0, 22, 18, 0, 0, 269, 0, 0, 18, 0, 0, 81, 78, 468, 0, 0, 0, 22, 0, 241, 0, 0, 0, 22, 4, 0, 12, 0, 0, 18, 0, 16, 60, 0, 0, 0, 12, 0, 0, 13, 0, 0, 0, 28, 0, 49, 318, 36, 44, 0, 20, 0, 24, 21, 0, 0, 0, 0, 20, 13, 40, 3, 0, 0, 0, 3, 18, 0, 7, 21, 21, 10, 0]",0,6
317,361,"[895, 741, 354, 220, 490, 486, 107, 133, 28, 112, 83, 198, 198, 70, 36, 0, 0, 14, 20, 96, 73, 10, 0, 79, 0, 108, 52, 3, 151, 85, 81, 215, 13, 39, 0, 152, 61, 7, 58, 7, 31, 0, 0, 38, 24, 0, 16, 63, 57, 0, 0, 0, 0, 0, 0, 0, 51, 50, 0, 0, 0, 24, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 32, 29, 0, 30, 0, 0, 25, 0, 23, 6, 0, 0, 0, 0, 6, 8, 86, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 50, 37, 0, 0, 0, 0, 0, 13, 0, 12, 0, 0, 0, 0, 48, 0, 18, 0, 14, 14, 0]",0,0
318,365,"[1029, 855, 455, 328, 198, 198, 198, 198, 198, 198, 206, 198, 198, 28, 91, 198, 198, 143, 0, 120, 79, 26, 0, 93, 0, 116, 0, 0, 40, 95, 92, 190, 10, 0, 0, 28, 64, 63, 61, 63, 37, 0, 0, 39, 30, 99, 28, 48, 41, 0, 0, 0, 0, 0, 0, 0, 58, 35, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 37, 37, 0, 36, 0, 0, 33, 0, 24, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 3, 14, 0, 0, 0, 0, 23, 9, 94, 14, 0, 0, 0, 23, 2, 0, 20, 0, 9, 20, 0]",0,13
319,379,"[6, 0, 459, 335, 198, 198, 198, 198, 198, 198, 53, 198, 198, 194, 21, 0, 0, 10, 0, 33, 105, 296, 0, 99, 0, 29, 0, 0, 36, 1, 1, 42, 129, 291, 0, 220, 75, 4, 58, 3, 0, 0, 93, 0, 0, 0, 0, 55, 46, 0, 0, 0, 0, 0, 0, 0, 66, 44, 276, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 10, 0, 1, 0, 0, 0, 0, 263, 5, 34, 0, 26, 0, 77, 6, 0, 31, 0, 0, 0, 0, 0, 0, 0, 6, 137, 0, 0, 103, 93, 0, 0, 0, 0, 0, 17, 0, 83, 12, 0, 0, 0, 0, 0, 0, 0, 13, 0, 64, 0, 0, 4, 0, 34, 0, 0, 20, 0]",0,0
320,296,"[980, 830, 284, 208, 198, 198, 198, 226, 198, 195, 192, 198, 198, 48, 105, 198, 198, 128, 349, 89, 71, 13, 0, 78, 385, 82, 160, 144, 135, 76, 78, 0, 1, 33, 175, 42, 45, 64, 46, 63, 35, 267, 0, 25, 21, 130, 25, 36, 67, 0, 0, 0, 0, 0, 0, 0, 37, 45, 0, 0, 0, 12, 0, 40, 0, 0, 0, 0, 0, 163, 0, 18, 42, 0, 0, 0, 0, 0, 33, 28, 0, 26, 0, 0, 32, 0, 19, 52, 1, 0, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 198, 31, 198, 7, 43, 0, 0, 0, 0, 0, 10, 79, 15, 0, 0, 0, 32, 37, 0, 17, 1, 4, 16, 0]",0,0
321,60,"[1157, 1016, 241, 185, 198, 198, 198, 198, 198, 198, 270, 0, 0, 294, 150, 0, 0, 95, 0, 81, 59, 84, 0, 54, 0, 4, 123, 0, 35, 70, 69, 131, 151, 0, 0, 0, 43, 66, 41, 68, 34, 274, 0, 28, 28, 123, 22, 38, 28, 198, 198, 198, 0, 0, 198, 0, 34, 15, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 173, 0, 0, 32, 0, 0, 0, 0, 0, 27, 27, 0, 22, 0, 0, 27, 0, 18, 43, 0, 0, 0, 0, 65, 61, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 10, 0, 0, 0, 0, 0, 5, 0, 14, 0, 0, 0, 29, 8, 0, 12, 0, 3, 12, 0]",0,0
322,447,"[676, 586, 290, 174, 198, 198, 198, 198, 198, 198, 232, 198, 198, 0, 139, 198, 198, 104, 0, 40, 61, 482, 0, 61, 0, 217, 0, 0, 96, 37, 33, 0, 0, 68, 0, 0, 44, 67, 41, 65, 26, 75, 0, 27, 19, 74, 12, 13, 13, 0, 0, 0, 0, 0, 0, 0, 42, 13, 0, 0, 209, 0, 0, 27, 4, 0, 0, 0, 0, 3, 0, 0, 37, 0, 153, 0, 0, 0, 22, 24, 144, 14, 0, 0, 26, 0, 174, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 88, 0, 0, 0, 0, 0, 0, 27, 0, 0, 33, 0, 0, 0, 0, 13, 7, 0, 5, 0, 0, 0, 27, 30, 8, 18, 1, 7, 15, 0]",0,0
323,276,"[933, 796, 242, 176, 198, 198, 198, 198, 198, 198, 256, 198, 198, 27, 138, 0, 0, 114, 551, 88, 66, 92, 0, 67, 0, 105, 0, 508, 123, 78, 78, 28, 4, 210, 0, 0, 35, 66, 31, 64, 37, 70, 0, 24, 19, 144, 15, 30, 29, 0, 0, 0, 0, 0, 0, 0, 29, 44, 0, 0, 0, 8, 0, 33, 0, 0, 0, 0, 0, 3, 0, 0, 35, 397, 0, 0, 0, 0, 21, 17, 0, 24, 0, 0, 25, 0, 25, 0, 0, 0, 0, 0, 0, 0, 2, 109, 0, 0, 0, 0, 0, 0, 0, 0, 198, 29, 198, 0, 32, 209, 0, 0, 0, 0, 13, 0, 20, 0, 0, 0, 45, 32, 0, 13, 2, 6, 14, 0]",0,0
324,32,"[1050, 689, 240, 132, 198, 198, 198, 198, 198, 198, 33, 0, 0, 143, 24, 0, 0, 3, 336, 126, 43, 16, 126, 55, 0, 120, 0, 185, 99, 87, 93, 15, 39, 0, 0, 46, 47, 2, 48, 5, 90, 0, 0, 89, 57, 0, 67, 42, 48, 0, 0, 0, 0, 0, 0, 0, 40, 37, 0, 0, 0, 48, 0, 0, 0, 38, 91, 86, 389, 0, 0, 0, 3, 0, 0, 3, 0, 0, 30, 18, 0, 22, 0, 0, 26, 0, 27, 0, 0, 0, 0, 14, 11, 10, 4, 0, 198, 198, 0, 70, 54, 252, 44, 54, 0, 24, 0, 15, 24, 0, 0, 0, 0, 17, 22, 0, 13, 0, 0, 0, 0, 21, 0, 10, 21, 22, 8, 0]",0,0
325,484,"[805, 505, 316, 193, 198, 198, 198, 198, 198, 198, 191, 198, 198, 0, 148, 198, 198, 86, 0, 120, 54, 76, 121, 57, 0, 17, 11, 0, 19, 80, 67, 0, 0, 104, 0, 0, 38, 77, 46, 69, 88, 0, 0, 99, 88, 64, 92, 0, 35, 0, 0, 0, 0, 0, 0, 0, 41, 28, 0, 0, 203, 0, 0, 30, 404, 0, 66, 75, 0, 0, 0, 0, 59, 0, 135, 0, 0, 0, 13, 17, 0, 15, 0, 0, 15, 0, 0, 0, 0, 0, 280, 10, 0, 0, 0, 48, 0, 0, 94, 0, 48, 0, 40, 28, 0, 10, 0, 0, 8, 0, 0, 0, 0, 0, 23, 0, 6, 0, 0, 0, 16, 1, 0, 8, 25, 16, 11, 0]",0,0
326,410,"[971, 789, 287, 193, 198, 198, 198, 198, 198, 198, 205, 198, 198, 0, 92, 0, 0, 149, 0, 126, 72, 147, 0, 78, 0, 56, 113, 0, 34, 104, 102, 0, 0, 34, 0, 24, 34, 56, 44, 56, 33, 0, 0, 43, 21, 0, 40, 46, 38, 0, 0, 0, 98, 0, 0, 0, 41, 27, 0, 0, 253, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 138, 0, 0, 196, 39, 22, 240, 34, 0, 0, 29, 0, 20, 40, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 130, 0, 0, 0, 0, 0, 0, 19, 0, 0, 10, 0, 0, 0, 0, 31, 12, 0, 23, 0, 51, 0, 0, 4, 73, 13, 1, 6, 18, 35]",0,0
327,302,"[922, 778, 385, 295, 198, 198, 198, 198, 198, 198, 252, 198, 198, 19, 184, 20, 15, 101, 0, 87, 89, 6, 0, 84, 550, 199, 239, 0, 115, 73, 69, 36, 0, 0, 505, 127, 58, 84, 54, 82, 43, 84, 0, 38, 34, 0, 24, 42, 133, 0, 0, 0, 41, 0, 0, 152, 32, 46, 0, 0, 0, 5, 0, 41, 0, 0, 0, 0, 0, 15, 0, 15, 49, 0, 0, 0, 255, 0, 25, 34, 0, 18, 27, 0, 28, 0, 28, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 26, 30, 0, 0, 82, 0, 20, 9, 0, 30, 0, 0, 0, 0, 30, 0, 17, 1, 13, 17, 2]",0,0
